antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'node_45'}),frozenset({'node_22'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_70'}),frozenset({'node_12'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_70'}),frozenset({'node_80'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_30'}),frozenset({'node_44'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_70'}),frozenset({'node_44'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_30'}),frozenset({'node_12'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_45'}),frozenset({'node_44'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_70'}),frozenset({'node_22'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_70'}),frozenset({'node_66'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_45'}),frozenset({'node_80'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_45'}),frozenset({'node_12'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_30'}),frozenset({'node_80'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_30'}),frozenset({'node_66'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_22'}),frozenset({'node_70'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_80'}),frozenset({'node_70'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_44'}),frozenset({'node_45'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
